price,neighbourhood,latitude,longitude,property_type,bathrooms,bedrooms,beds,host_is_superhost,parking,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
271,94.0,40.74488,-73.97389,1.0,1.0,1,1,0.0,1.0,1,0,0
34,37.0,40.83311,-73.9116,1.0,1.0,1,2,0.0,0.0,0,1,0
85,18.0,40.7077,-73.93855,1.0,1.5,1,1,0.0,1.0,0,1,0
150,80.0,40.80672,-73.96547,1.0,1.0,2,3,0.0,0.0,1,0,0
50,18.0,40.69534,-73.93338,1.0,1.0,1,1,0.0,0.0,0,1,0
70,3.0,40.75796,-73.9134699999999,1.0,1.5,1,1,1.0,0.0,0,1,0
60,18.0,40.71847,-73.94509,1.0,1.0,1,1,0.0,0.0,0,1,0
37,136.0,40.7222299999999,-73.84647,1.0,1.0,1,1,0.0,0.0,0,1,0
135,154.0,40.64762,-74.0868199999999,21.0,1.0,2,2,0.0,0.0,1,0,0
300,101.0,40.74175,-73.98135,1.0,1.0,1,1,0.0,0.0,1,0,0
65,101.0,40.82263,-73.9547,1.0,1.0,1,1,1.0,0.0,0,1,0
300,18.0,40.69066,-73.95922,23.0,1.0,1,1,0.0,0.0,1,0,0
180,111.0,40.76238,-73.99259,12.0,1.0,1,1,0.0,1.0,1,0,0
40,58.0,40.63659,-73.94734,12.0,1.0,1,1,1.0,1.0,0,1,0
160,101.0,40.74248,-73.98434,1.0,1.0,1,1,0.0,0.0,1,0,0
285,101.0,40.76547,-73.99032,12.0,1.0,1,1,1.0,1.0,1,0,0
49,136.0,40.71843,-73.81266,29.0,1.0,1,1,1.0,0.0,0,1,0
60,10.0,40.68094,-73.9086,1.0,1.0,1,1,0.0,0.0,0,1,0
300,167.0,40.779,-73.95298,1.0,1.0,1,1,0.0,0.0,1,0,0
90,6.0,40.62611,-74.02213,1.0,1.0,1,2,0.0,0.0,1,0,0
55,18.0,40.6465,-74.01454,1.0,1.0,1,1,1.0,0.0,0,1,0
190,101.0,40.73245,-74.00328,1.0,1.0,1,3,0.0,1.0,1,0,0
80,101.0,40.70612,-74.01585,1.0,1.0,1,1,0.0,0.0,0,1,0
30,183.0,40.69545,-73.86084,21.0,1.0,1,2,0.0,1.0,0,1,0
195,101.0,40.81573,-73.94036,1.0,1.0,1,5,0.0,1.0,1,0,0
100,154.0,40.58957,-74.07666,1.0,1.0,2,3,1.0,1.0,1,0,0
160,18.0,40.71792,-73.9417199999999,12.0,1.0,1,1,0.0,0.0,1,0,0
100,75.0,40.7242,-73.9512599999999,1.0,1.0,1,1,1.0,0.0,0,1,0
60,80.0,40.80511,-73.9657199999999,1.0,1.0,1,1,0.0,0.0,1,0,0
150,18.0,40.68295,-73.93942,1.0,1.0,1,3,0.0,0.0,1,0,0
65,18.0,40.70069,-73.9384,1.0,1.0,1,1,0.0,0.0,0,1,0
50,18.0,40.6999,-73.94406,29.0,1.0,1,1,1.0,1.0,0,1,0
450,101.0,40.75805,-73.99292,1.0,1.0,1,1,0.0,0.0,1,0,0
48,18.0,40.6973799999999,-73.9739599999999,1.0,1.0,1,1,0.0,0.0,0,1,0
499,100.0,40.71955,-73.9861,1.0,2.0,3,3,0.0,0.0,1,0,0
48,18.0,40.69629,-73.97397,1.0,1.0,1,1,0.0,0.0,0,1,0
80,27.0,40.74293,-73.99922,1.0,2.0,1,1,0.0,1.0,0,1,0
109,46.0,40.68887,-73.9829,1.0,2.0,1,1,0.0,0.0,0,1,0
52,173.0,40.8455,-73.93987,1.0,1.0,1,1,1.0,0.0,0,1,0
139,10.0,40.69295,-73.93685,1.0,1.0,2,2,0.0,1.0,1,0,0
30,10.0,40.69358,-73.93854,1.0,1.0,1,1,0.0,1.0,0,1,0
145,18.0,40.6917,-73.93842,1.0,1.0,2,2,0.0,1.0,1,0,0
80,18.0,40.6842599999999,-73.87461,21.0,1.0,1,1,0.0,1.0,0,1,0
220,94.0,40.73879,-73.98135,1.0,1.0,2,2,0.0,0.0,1,0,0
180,111.0,40.76132,-73.99443,1.0,1.0,1,1,0.0,0.0,0,1,0
70,49.0,40.64115,-73.92837,29.0,1.0,1,1,0.0,0.0,0,1,0
220,18.0,40.67801,-73.97951,1.0,1.0,1,1,1.0,0.0,1,0,0
45,136.0,40.66284,-73.7696199999999,29.0,1.0,1,1,0.0,1.0,0,1,0
140,173.0,40.85573,-73.93987,1.0,1.0,1,2,0.0,0.0,1,0,0
99,101.0,40.82384,-73.94776,1.0,1.5,1,1,0.0,0.0,0,1,0
70,42.0,40.6742799999999,-73.91986,1.0,2.0,2,2,0.0,0.0,0,1,0
250,57.0,40.70947,-74.01329,26.0,1.0,1,1,0.0,0.0,1,0,0
85,100.0,40.71898,-73.98347,1.0,1.0,1,1,0.0,0.0,0,1,0
350,27.0,40.7413,-74.00429,23.0,1.0,2,2,0.0,0.0,1,0,0
31,18.0,40.67405,-73.95264,1.0,2.0,1,1,0.0,0.0,0,1,0
190,136.0,40.76804,-73.92161,1.0,1.0,1,2,0.0,1.0,1,0,0
38,10.0,40.69018,-73.93118,1.0,1.5,1,1,0.0,0.0,0,1,0
210,98.0,40.74827,-73.9455699999999,1.0,2.0,1,2,0.0,0.0,1,0,0
68,136.0,40.7222299999999,-73.90264,1.0,1.0,1,1,0.0,1.0,0,1,0
350,79.0,40.8216599999999,-73.94635,1.0,2.0,2,2,1.0,0.0,1,0,0
80,101.0,40.80449,-73.96426,1.0,1.0,1,1,0.0,0.0,1,0,0
60,18.0,40.68124,-73.9079699999999,23.0,1.0,1,1,0.0,0.0,0,1,0
120,18.0,40.71528,-73.95033,1.0,1.0,1,1,0.0,0.0,0,1,0
155,50.0,40.80239,-73.9425,12.0,2.0,3,4,0.0,1.0,1,0,0
45,18.0,40.72554,-73.94781,1.0,1.5,1,1,0.0,0.0,0,1,0
60,22.0,40.7037,-73.92659,1.0,1.5,1,1,0.0,0.0,0,1,0
175,52.0,40.72747,-73.98409,1.0,1.0,1,1,0.0,0.0,0,1,0
85,89.0,40.72219,-73.73605,21.0,1.0,1,1,0.0,1.0,1,0,0
109,101.0,40.7271,-74.00286,1.0,1.5,1,1,0.0,0.0,1,0,0
98,6.0,40.62113,-74.0303699999999,1.0,1.0,2,3,0.0,0.0,1,0,0
125,18.0,40.71942,-73.95993,1.0,1.0,1,2,0.0,0.0,1,0,0
275,18.0,40.68056,-73.97251,21.0,2.5,4,4,0.0,1.0,1,0,0
375,81.0,40.75718,-73.99807,1.0,1.0,1,1,0.0,0.0,1,0,0
80,18.0,40.70959,-73.9465199999999,1.0,1.0,1,1,0.0,0.0,0,1,0
299,101.0,40.7453099999999,-73.99098,1.0,1.0,1,4,0.0,0.0,1,0,0
90,111.0,40.76927,-73.98477,1.0,1.0,1,1,0.0,0.0,0,1,0
55,18.0,40.67452,-73.96618,1.0,1.0,1,1,0.0,0.0,0,1,0
180,176.0,40.7328,-74.00468,1.0,1.0,1,2,0.0,0.0,1,0,0
45,18.0,40.66182,-73.99805,1.0,1.0,1,1,0.0,0.0,0,1,0
80,101.0,40.76574,-73.9583,1.0,1.0,1,1,0.0,0.0,0,1,0
153,167.0,40.77199,-73.94929,1.0,1.0,2,3,0.0,0.0,1,0,0
80,136.0,40.75974,-73.83399,1.0,1.0,1,1,0.0,0.0,0,1,0
350,111.0,40.74981,-73.98585,1.0,1.0,1,1,1.0,0.0,0,1,0
125,18.0,40.7131,-73.95044,1.0,1.0,1,2,0.0,1.0,1,0,0
425,112.0,40.7564,-73.97242,5.0,1.0,1,2,1.0,1.0,0,1,0
88,18.0,40.66856,-73.93937,1.0,1.0,2,2,1.0,1.0,1,0,0
65,136.0,40.74194,-73.91787,1.0,1.0,1,1,0.0,0.0,0,1,0
420,101.0,40.70559,-74.00669,1.0,1.0,2,2,0.0,0.0,1,0,0
220,50.0,40.79469,-73.94351,1.0,1.0,1,3,0.0,1.0,1,0,0
179,52.0,40.72886,-73.99139,1.0,1.0,1,2,0.0,0.0,1,0,0
119,18.0,40.73132,-73.95036,21.0,0.5,1,3,0.0,0.0,0,1,0
89,18.0,40.73095,-73.9513099999999,21.0,1.0,1,3,0.0,0.0,0,1,0
175,10.0,40.6952,-73.94412,1.0,1.0,2,2,0.0,0.0,1,0,0
100,18.0,40.6685,-73.95364,1.0,2.0,1,1,0.0,0.0,0,1,0
380,101.0,40.7262799999999,-74.00236,1.0,1.0,1,2,1.0,0.0,1,0,0
45,136.0,40.76381,-73.93477,1.0,1.0,1,1,0.0,1.0,0,1,0
300,158.0,40.58847,-73.7910199999999,21.0,1.5,2,2,0.0,1.0,0,1,0
50,80.0,40.81963,-73.93879,1.0,1.0,1,1,0.0,0.0,0,1,0
180,101.0,40.74733,-73.98447,26.0,1.0,1,1,0.0,0.0,0,1,0
179,101.0,40.7632599999999,-73.9858199999999,1.0,1.0,1,1,0.0,0.0,1,0,0
200,140.0,40.69913,-73.90831,1.0,2.0,2,2,0.0,0.0,1,0,0
60,18.0,40.7001799999999,-73.91573,1.0,1.0,1,1,0.0,0.0,0,1,0
280,101.0,40.71581,-73.99056,1.0,1.0,2,2,0.0,0.0,1,0,0
300,182.0,40.65463,-73.97536,29.0,2.0,3,6,0.0,0.0,1,0,0
83,101.0,40.76194,-73.99122,1.0,1.0,3,1,0.0,0.0,0,1,0
300,101.0,40.73693,-74.0023,1.0,1.0,1,1,1.0,0.0,1,0,0
55,168.0,40.79977,-73.96198,1.0,1.0,1,1,0.0,0.0,0,1,0
30,10.0,40.69406,-73.93321,1.0,1.0,1,1,0.0,0.0,0,1,0
262,101.0,40.74792,-73.97614,1.0,1.0,1,2,0.0,0.0,1,0,0
185,111.0,40.76188,-73.99616,1.0,1.0,1,1,0.0,0.0,1,0,0
185,101.0,40.76037,-73.99744,1.0,1.0,1,1,0.0,0.0,1,0,0
189,81.0,40.76079,-73.99807,1.0,1.0,1,1,0.0,0.0,1,0,0
265,111.0,40.7487099999999,-73.97446,1.0,1.0,1,1,0.0,0.0,1,0,0
263,119.0,40.7484599999999,-73.9761099999999,1.0,1.0,1,2,0.0,0.0,1,0,0
35,136.0,40.74096,-73.87937,21.0,1.0,1,1,0.0,0.0,0,1,0
45,18.0,40.6805,-73.97376,1.0,1.0,1,2,0.0,0.0,0,1,0
200,95.0,40.6592799999999,-73.9543099999999,21.0,2.0,3,2,0.0,0.0,1,0,0
180,101.0,40.79737,-73.96217,1.0,1.0,2,2,0.0,0.0,1,0,0
80,18.0,40.7194,-73.96374,1.0,1.0,1,1,0.0,0.0,0,1,0
80,101.0,40.81325,-73.96122,1.0,1.0,1,2,0.0,0.0,1,0,0
60,3.0,40.76702,-73.90945,1.0,1.0,1,1,1.0,0.0,0,1,0
115,64.0,40.68908,-73.97309,1.0,1.0,1,2,0.0,0.0,1,0,0
235,167.0,40.77349,-73.95658,1.0,1.0,1,1,0.0,1.0,1,0,0
150,28.0,40.7194299999999,-73.99712,1.0,1.0,1,1,0.0,0.0,0,1,0
100,32.0,40.68873,-73.96133,1.0,1.0,1,1,0.0,0.0,0,1,0
120,18.0,40.71004,-73.96781,26.0,1.0,1,1,1.0,1.0,1,0,0
199,101.0,40.7506,-73.9888199999999,1.0,1.0,1,1,0.0,0.0,1,0,0
150,142.0,40.76358,-73.94761,1.0,1.0,1,1,0.0,1.0,0,1,0
100,181.0,40.70379,-73.94329,1.0,1.0,1,1,0.0,0.0,0,1,0
89,81.0,40.76732,-73.98482,1.0,1.0,2,2,1.0,0.0,0,1,0
70,157.0,40.81389,-73.88914,1.0,1.0,1,1,0.0,0.0,0,1,0
113,12.0,40.6065,-73.9991699999999,1.0,1.0,1,4,1.0,0.0,1,0,0
80,111.0,40.7656,-73.98822,1.0,1.0,1,4,1.0,0.0,0,0,1
150,111.0,40.75914,-73.9798,1.0,1.0,1,1,0.0,0.0,1,0,0
20,157.0,40.84047,-73.87127,21.0,1.0,1,2,0.0,0.0,0,0,1
40,18.0,40.63987,-73.99578,21.0,1.0,1,12,0.0,0.0,0,0,1
499,101.0,40.71909,-73.99343,1.0,1.0,1,2,1.0,0.0,1,0,0
75,52.0,40.72712,-73.97803,1.0,1.0,1,1,0.0,1.0,0,1,0
299,157.0,40.85222,-73.89277,1.0,1.0,3,8,1.0,1.0,1,0,0
40,140.0,40.70482,-73.90342,21.0,6.0,1,2,0.0,0.0,0,0,1
57,140.0,40.70487,-73.90354,21.0,6.0,1,1,0.0,0.0,0,1,0
450,18.0,40.68353,-73.93566,29.0,3.0,3,5,0.0,1.0,1,0,0
55,10.0,40.68214,-73.92159,1.0,1.0,2,8,0.0,1.0,0,1,0
32,18.0,40.6919,-73.90626,21.0,6.0,1,3,0.0,0.0,0,0,1
50,10.0,40.68358,-73.91775,1.0,1.0,1,1,1.0,1.0,1,0,0
32,22.0,40.69101,-73.9066,21.0,6.0,1,3,0.0,0.0,0,0,1
175,10.0,40.68805,-73.92599,1.0,1.0,1,1,0.0,1.0,0,1,0
40,22.0,40.69102,-73.90525,21.0,6.0,1,2,0.0,1.0,0,0,1
40,18.0,40.69028,-73.90563,21.0,6.0,1,2,0.0,0.0,0,0,1
55,18.0,40.69096,-73.90528,21.0,6.0,1,1,0.0,0.0,0,1,0
175,52.0,40.7289,-73.98091,1.0,1.0,1,2,0.0,0.0,1,0,0
200,100.0,40.7189,-73.98599,1.0,1.0,2,2,0.0,0.0,1,0,0
102,101.0,40.71966,-73.98184,1.0,1.0,1,2,0.0,0.0,1,0,0
99,81.0,40.76389,-73.98671,1.0,1.0,1,1,1.0,0.0,0,0,1
55,3.0,40.77522,-73.93014,1.0,1.0,1,1,1.0,1.0,0,1,0
65,18.0,40.69266,-73.96046,23.0,1.0,1,1,0.0,0.0,0,1,0
100,18.0,40.68087,-73.9787099999999,1.0,1.0,1,1,0.0,0.0,1,0,0
150,101.0,40.80798,-73.95544,12.0,1.0,1,1,0.0,1.0,0,1,0
105,18.0,40.7072099999999,-73.93843,1.0,1.0,2,2,0.0,1.0,1,0,0
75,18.0,40.71332,-73.95591,23.0,1.0,1,1,0.0,0.0,0,1,0
295,1.0,40.72103,-73.9804,1.0,1.0,2,3,0.0,0.0,1,0,0
32,18.0,40.63818,-74.01918,1.0,2.0,1,1,0.0,0.0,0,1,0
180,101.0,40.77608,-73.94665,1.0,1.0,1,1,0.0,0.0,1,0,0
70,181.0,40.70786,-73.95022,1.0,1.0,1,1,0.0,0.0,0,1,0
130,167.0,40.78228,-73.94715,1.0,1.0,2,2,0.0,1.0,1,0,0
80,81.0,40.76481,-73.98724,1.0,1.0,1,4,1.0,0.0,0,0,1
120,167.0,40.77581,-73.9507199999999,1.0,1.0,1,1,0.0,1.0,0,1,0
200,95.0,40.66316,-73.95442,1.0,1.0,2,2,0.0,1.0,1,0,0
40,18.0,40.69007,-73.94326,29.0,1.0,1,3,0.0,0.0,0,1,0
60,18.0,40.7033,-73.93583,1.0,1.0,1,1,0.0,0.0,0,1,0
80,157.0,40.86437,-73.8604699999999,1.0,1.0,1,1,0.0,0.0,0,1,0
69,101.0,40.81399,-73.95229,1.0,1.0,1,3,0.0,1.0,0,1,0
160,58.0,40.65114,-73.96333,1.0,1.0,1,1,0.0,0.0,1,0,0
180,52.0,40.72918,-73.98154,23.0,1.0,1,1,0.0,0.0,1,0,0
32,18.0,40.69078,-73.90504,21.0,6.0,1,3,0.0,0.0,0,0,1
32,18.0,40.6915,-73.90623,21.0,6.0,1,3,0.0,0.0,0,0,1
40,18.0,40.6924099999999,-73.90692,21.0,6.0,1,2,0.0,0.0,0,0,1
40,22.0,40.69213,-73.90548,21.0,6.0,1,2,0.0,0.0,0,0,1
230,111.0,40.76356,-73.98956,1.0,1.0,1,3,1.0,0.0,1,0,0
55,22.0,40.6905,-73.9062199999999,21.0,6.0,1,1,0.0,0.0,0,1,0
99,101.0,40.80709,-73.95363,1.0,1.0,1,1,0.0,0.0,0,1,0
70,18.0,40.69114,-73.91158,1.0,1.0,1,1,1.0,1.0,0,1,0
139,111.0,40.7611099999999,-73.99461,1.0,1.0,1,1,0.0,0.0,1,0,0
125,181.0,40.70917,-73.9658,1.0,1.0,1,1,0.0,0.0,1,0,0
350,101.0,40.7228799999999,-73.98344,1.0,1.0,1,1,1.0,0.0,1,0,0
99,18.0,40.66744,-73.99254,1.0,1.0,2,2,0.0,0.0,1,0,0
410,30.0,40.71324,-73.9988099999999,1.0,2.0,2,2,0.0,0.0,1,0,0
450,18.0,40.71733,-73.96145,1.0,1.0,3,3,0.0,0.0,1,0,0
33,42.0,40.67005,-73.93276,1.0,1.0,1,1,0.0,0.0,0,1,0
120,6.0,40.63284,-74.0227199999999,1.0,1.0,2,2,0.0,0.0,1,0,0
60,49.0,40.6499,-73.91499,1.0,1.0,1,1,0.0,0.0,0,1,0
130,18.0,40.67888,-73.97077,29.0,1.0,1,1,0.0,0.0,0,1,0
75,136.0,40.7455,-73.89103,1.0,1.0,1,2,0.0,1.0,0,1,0
199,145.0,40.6001,-73.94974,1.0,1.0,3,6,0.0,1.0,1,0,0
100,80.0,40.79745,-73.93834,1.0,1.0,2,2,0.0,1.0,1,0,0
40,56.0,40.74288,-73.89488,21.0,1.0,1,1,0.0,0.0,0,1,0
150,56.0,40.73399,-73.87351,1.0,2.0,3,3,0.0,0.0,1,0,0
49,157.0,40.88796,-73.90473,1.0,1.0,1,2,0.0,0.0,0,1,0
205,27.0,40.7505,-73.99608,1.0,1.0,1,1,0.0,1.0,1,0,0
91,101.0,40.71513,-73.99791,1.0,1.0,1,1,0.0,0.0,1,0,0
306,27.0,40.74228,-73.99488,1.0,1.0,1,1,0.0,0.0,1,0,0
300,32.0,40.69209,-73.95868,23.0,1.0,2,2,0.0,0.0,1,0,0
45,18.0,40.69255,-73.93915,1.0,1.0,1,1,0.0,0.0,0,1,0
58,136.0,40.73129,-73.80416,17.0,1.0,1,1,0.0,1.0,1,0,0
220,181.0,40.7117299999999,-73.9648699999999,1.0,1.0,1,1,0.0,0.0,1,0,0
80,18.0,40.68054,-73.91775,12.0,1.0,1,1,0.0,1.0,0,1,0
130,101.0,40.74098,-73.98331,1.0,1.0,1,1,0.0,0.0,1,0,0
70,136.0,40.76412,-73.92055,1.0,1.0,1,1,0.0,0.0,0,1,0
40,18.0,40.70326,-73.9336,1.0,1.0,1,1,0.0,0.0,0,1,0
399,124.0,40.72316,-73.99577,1.0,1.0,2,2,0.0,0.0,0,1,0
118,181.0,40.71159,-73.96318,1.0,1.0,1,1,1.0,1.0,0,1,0
100,101.0,40.81734,-73.95428,1.0,1.0,1,1,0.0,0.0,0,1,0
37,18.0,40.68991,-73.91349,1.0,1.0,1,1,0.0,0.0,0,1,0
370,176.0,40.73236,-74.00213,1.0,1.0,1,2,1.0,0.0,1,0,0
165,129.0,40.83942,-73.87518,1.0,1.0,2,2,0.0,0.0,1,0,0
125,100.0,40.72173,-73.9918,1.0,1.0,1,1,0.0,0.0,0,1,0
105,18.0,40.68098,-73.92229,1.0,1.0,1,5,0.0,1.0,0,1,0
99,101.0,40.75943,-74.00018,1.0,1.0,1,1,0.0,0.0,0,1,0
100,156.0,40.64929,-74.0042199999999,1.0,1.0,1,1,0.0,0.0,1,0,0
150,100.0,40.71687,-73.99074,1.0,1.0,1,1,0.0,0.0,0,1,0
85,136.0,40.7426,-73.92318,1.0,1.0,1,1,0.0,1.0,1,0,0
100,167.0,40.77564,-73.94551,1.0,1.0,1,1,0.0,1.0,0,1,0
200,18.0,40.69303,-73.9619599999999,1.0,1.0,2,2,0.0,1.0,1,0,0
20,157.0,40.84119,-73.87049,21.0,1.0,1,3,0.0,0.0,0,0,1
155,22.0,40.69157,-73.91288,1.0,1.0,2,2,0.0,1.0,1,0,0
400,101.0,40.7685,-73.99128,12.0,2.0,2,2,1.0,0.0,1,0,0
60,48.0,40.76592,-73.87388,21.0,1.0,1,4,0.0,1.0,1,0,0
55,136.0,40.77594,-73.90799,1.0,1.0,1,1,0.0,0.0,0,1,0
227,111.0,40.75313,-73.98863,1.0,1.0,1,1,0.0,0.0,1,0,0
140,22.0,40.69142,-73.92472,1.0,1.0,1,1,0.0,1.0,0,1,0
120,61.0,40.75985,-73.82393,12.0,2.0,2,2,0.0,0.0,1,0,0
250,101.0,40.74382,-74.00463,12.0,1.0,2,4,0.0,1.0,1,0,0
90,128.0,40.66617,-73.98862,21.0,1.0,2,1,0.0,0.0,0,1,0
100,80.0,40.79022,-73.9471,1.0,1.0,3,1,0.0,0.0,0,1,0
205,18.0,40.6787799999999,-73.9444599999999,1.0,1.0,2,6,0.0,0.0,1,0,0
200,3.0,40.77776,-73.91455,1.0,1.0,1,1,1.0,1.0,1,0,0
55,101.0,40.82179,-73.95283,1.0,1.0,1,1,0.0,1.0,0,1,0
65,136.0,40.74132,-73.91931,1.0,1.0,1,1,0.0,0.0,0,1,0
55,79.0,40.8217099999999,-73.9534599999999,1.0,1.0,1,1,0.0,1.0,0,1,0
250,50.0,40.80719,-73.94088,12.0,2.0,2,2,0.0,0.0,1,0,0
50,79.0,40.82343,-73.95469,1.0,1.0,1,1,0.0,1.0,0,1,0
58,101.0,40.8222,-73.95416,1.0,1.0,1,1,0.0,1.0,0,1,0
56,136.0,40.74782,-73.9383699999999,1.0,1.5,1,1,0.0,0.0,0,1,0
55,79.0,40.82177,-73.95472,1.0,1.0,1,2,0.0,1.0,0,1,0
160,101.0,40.85257,-73.94161,1.0,1.0,2,2,0.0,0.0,1,0,0
149,80.0,40.79931,-73.95238,1.0,1.0,2,2,0.0,0.0,1,0,0
35,89.0,40.70522,-73.75063,21.0,1.0,1,1,0.0,0.0,0,1,0
250,182.0,40.65329,-73.9798699999999,1.0,1.0,1,1,0.0,0.0,1,0,0
175,18.0,40.68046,-73.94277,1.0,2.5,3,3,0.0,1.0,0,1,0
55,136.0,40.75376,-73.9410099999999,1.0,1.0,1,1,1.0,0.0,0,1,0
55,10.0,40.68004,-73.94083,1.0,1.0,1,3,0.0,0.0,0,1,0
100,18.0,40.68858,-73.94534,1.0,1.0,2,2,1.0,1.0,1,0,0
89,18.0,40.70877,-73.94171,23.0,1.0,1,1,1.0,1.0,0,1,0
140,111.0,40.76769,-73.98649,1.0,1.0,1,1,0.0,0.0,0,1,0
20,170.0,40.84087,-73.8699,21.0,1.0,1,3,0.0,0.0,0,0,1
189,181.0,40.70646,-73.94169,23.0,1.0,2,2,1.0,1.0,1,0,0
60,22.0,40.69975,-73.93865,1.0,1.0,1,1,0.0,0.0,0,1,0
65,140.0,40.7067,-73.91458,1.0,1.0,1,1,0.0,0.0,0,1,0
89,101.0,40.82331,-73.95454,1.0,1.0,1,1,0.0,1.0,0,1,0
68,27.0,40.7463,-73.9911,1.0,3.0,1,1,0.0,0.0,0,1,0
89,101.0,40.82219,-73.95381,1.0,1.0,1,1,0.0,1.0,0,1,0
165,101.0,40.72199,-73.99534,1.0,1.0,1,2,0.0,0.0,1,0,0
142,76.0,40.72956,-73.9986,1.0,1.0,1,2,0.0,0.0,1,0,0
46,136.0,40.73729,-73.85595,1.0,1.0,2,1,0.0,0.0,0,1,0
75,101.0,40.83845,-73.9412,1.0,1.0,1,1,0.0,0.0,0,1,0
75,18.0,40.65035,-74.00974,1.0,1.0,1,1,0.0,1.0,0,1,0
120,18.0,40.69936,-73.91729,1.0,1.0,1,2,0.0,0.0,1,0,0
249,111.0,40.75589,-73.99642,20.0,1.0,1,2,0.0,1.0,0,1,0
250,22.0,40.69577,-73.92612,1.0,1.0,2,3,0.0,0.0,1,0,0
60,42.0,40.66527,-73.95729,1.0,1.5,1,1,0.0,1.0,0,1,0
69,18.0,40.69497,-73.94978,1.0,1.0,2,2,0.0,0.0,1,0,0
35,156.0,40.63892,-73.9974,21.0,1.0,1,6,0.0,0.0,0,0,1
70,18.0,40.66238,-73.95135,1.0,1.0,1,1,0.0,0.0,1,0,0
100,18.0,40.69832,-73.93544,23.0,1.0,1,1,0.0,0.0,1,0,0
200,113.0,40.61019,-73.97343,1.0,2.0,3,3,0.0,1.0,1,0,0
120,75.0,40.7320099999999,-73.95699,1.0,1.0,1,2,1.0,1.0,0,1,0
120,18.0,40.67795,-73.92145,1.0,1.0,2,3,0.0,0.0,1,0,0
60,101.0,40.80242,-73.9456199999999,1.0,1.0,1,1,0.0,0.0,0,0,1
60,155.0,40.73718,-73.9209,1.0,1.0,1,1,0.0,0.0,0,1,0
100,22.0,40.69233,-73.92636,1.0,1.0,1,1,0.0,1.0,0,1,0
125,167.0,40.7701799999999,-73.9550199999999,1.0,1.0,1,1,0.0,0.0,0,1,0
90,76.0,40.7283599999999,-73.99953,1.0,1.0,1,1,0.0,0.0,0,1,0
100,157.0,40.85214,-73.90294,1.0,1.0,1,2,0.0,1.0,1,0,0
75,18.0,40.73752,-73.9535,1.0,1.0,1,1,0.0,0.0,0,1,0
70,6.0,40.6334,-74.0212,1.0,1.0,1,1,0.0,0.0,0,1,0
200,101.0,40.77391,-73.98874,1.0,1.0,1,1,0.0,0.0,1,0,0
45,18.0,40.67686,-73.93159,1.0,1.0,1,1,0.0,0.0,0,1,0
28,80.0,40.81425,-73.94549,1.0,1.0,1,1,0.0,0.0,0,1,0
85,28.0,40.71302,-73.99405,1.0,1.0,1,1,0.0,0.0,0,1,0
300,111.0,40.75318,-73.98649,1.0,1.0,1,2,0.0,0.0,1,0,0
80,136.0,40.69278,-73.7619199999999,1.0,1.0,1,2,0.0,1.0,1,0,0
350,101.0,40.7789299999999,-73.95221,1.0,2.0,3,4,0.0,1.0,1,0,0
295,80.0,40.82584,-73.95024,12.0,1.5,2,2,0.0,1.0,0,1,0
80,18.0,40.69162,-73.95435,1.0,1.0,1,1,1.0,1.0,0,1,0
60,136.0,40.74779,-73.9382,26.0,1.0,1,1,0.0,0.0,0,1,0
70,136.0,40.7557599999999,-73.9307099999999,1.0,1.0,1,2,0.0,0.0,1,0,0
225,101.0,40.72435,-73.98715,1.0,1.0,1,1,0.0,0.0,1,0,0
300,27.0,40.74244,-74.00274,1.0,1.0,2,2,0.0,0.0,1,0,0
83,18.0,40.6828,-73.95303,1.0,1.0,2,2,0.0,1.0,1,0,0
373,101.0,40.71696,-74.00689,1.0,1.0,2,2,0.0,0.0,1,0,0
310,76.0,40.72785,-73.99933,1.0,1.0,2,3,0.0,0.0,1,0,0
209,81.0,40.756,-73.99783,20.0,1.0,1,1,0.0,0.0,0,1,0
300,87.0,40.8685599999999,-73.92623,26.0,1.0,2,2,0.0,1.0,1,0,0
80,18.0,40.69079,-73.93115,1.0,1.0,1,1,0.0,0.0,0,1,0
99,167.0,40.7652099999999,-73.96337,1.0,1.0,1,1,0.0,0.0,0,1,0
60,42.0,40.67637,-73.9135199999999,12.0,1.0,1,1,0.0,1.0,0,1,0
105,158.0,40.61127,-73.76451,3.0,1.0,1,2,0.0,0.0,0,1,0
40,18.0,40.59726,-73.95951,1.0,2.0,1,4,0.0,1.0,0,0,1
189,101.0,40.71744,-73.99559,1.0,1.0,1,1,0.0,0.0,1,0,0
300,101.0,40.76186,-73.99608,1.0,2.5,3,5,0.0,1.0,1,0,0
42,18.0,40.6916,-73.95961,1.0,1.0,1,1,0.0,0.0,0,1,0
44,183.0,40.68757,-73.85084,21.0,1.5,1,1,1.0,0.0,0,1,0
145,101.0,40.74366,-73.98343,1.0,1.0,1,1,0.0,1.0,1,0,0
48,156.0,40.63529,-74.00618,1.0,1.0,1,2,0.0,1.0,0,1,0
350,18.0,40.6776,-73.95447,1.0,1.0,3,5,0.0,0.0,1,0,0
90,10.0,40.6903299999999,-73.94848,1.0,1.0,1,1,0.0,1.0,1,0,0
85,18.0,40.70627,-73.95484,1.0,1.0,1,1,0.0,0.0,1,0,0
250,27.0,40.75286,-73.99693,1.0,1.0,1,1,0.0,0.0,1,0,0
70,101.0,40.78591,-73.94234,1.0,1.0,1,1,0.0,0.0,0,1,0
