price,neighbourhood,latitude,longitude,property_type,room_type,bathrooms,bedrooms,beds,host_is_superhost,parking
35,Flatbush,40.65051,-73.94969,House,Private room,1.0,1,1,1.0,1
175,Manhattan,40.7699099999999,-73.9532699999999,Apartment,Private room,1.0,2,2,0.0,-1
349,Brooklyn,40.6874,-73.95279,Apartment,Entire home/apt,1.0,2,5,1.0,1
100,Hamilton Heights,40.82769,-73.94758,Apartment,Private room,1.0,1,1,0.0,-1
200,Williamsburg,40.71716,-73.95183,Apartment,Entire home/apt,1.0,1,2,0.0,-1
135,East Harlem,40.79519,-73.94543,Apartment,Entire home/apt,1.0,1,1,0.0,-1
125,Crown Heights,40.67179,-73.95363,Apartment,Entire home/apt,1.0,1,2,0.0,-1
37,Bushwick,40.70048,-73.91201,Apartment,Private room,1.0,4,1,0.0,-1
80,Queens,40.7439,-73.83261,House,Private room,1.0,1,1,0.0,-1
55,Brooklyn,40.70855,-73.9507199999999,Apartment,Private room,1.0,1,1,0.0,1
250,Manhattan,40.74315,-73.98222,Apartment,Entire home/apt,1.0,1,1,1.0,-1
160,Manhattan,40.82428,-73.94854,House,Private room,1.0,1,1,0.0,-1
95,Manhattan,40.82565,-73.94815,House,Private room,1.0,1,1,0.0,-1
40,The Bronx,40.84289,-73.88773,Apartment,Entire home/apt,1.0,1,1,0.0,1
55,East Flatbush,40.66065,-73.94116,Apartment,Private room,2.5,1,2,0.0,1
145,Brooklyn,40.71051,-73.96564,Apartment,Entire home/apt,1.0,1,1,0.0,-1
80,Queens,40.74548,-73.8341,House,Private room,1.0,1,1,0.0,-1
55,Brooklyn,40.66055,-73.94242,Apartment,Private room,2.5,1,1,0.0,1
80,Flushing,40.74444,-73.83281,House,Private room,1.0,1,1,0.0,-1
160,Midtown,40.76475,-73.98662,Apartment,Private room,1.0,1,1,0.0,-1
80,Manhattan,40.7671799999999,-73.95715,Apartment,Private room,1.0,1,1,0.0,1
120,Manhattan,40.78484,-73.9786199999999,Apartment,Private room,1.0,1,1,1.0,-1
60,Midtown,40.76698,-73.97988,Apartment,Private room,1.0,1,1,0.0,-1
45,Throgs Neck,40.82507,-73.8204,House,Private room,1.0,1,1,0.0,1
36,Elmhurst,40.7350099999999,-73.87989,Townhouse,Private room,1.0,1,1,1.0,1
145,The Rockaways,40.5998,-73.75586,House,Entire home/apt,2.0,3,3,0.0,-1
312,Brooklyn,40.70372,-73.98545,Apartment,Entire home/apt,1.0,1,1,0.0,-1
220,Manhattan,40.75501,-73.96594,Apartment,Entire home/apt,1.0,1,2,0.0,-1
49,Queens,40.73571,-73.91837,House,Private room,1.0,1,2,0.0,-1
220,Midtown East,40.75609,-73.96684,Apartment,Entire home/apt,1.0,1,2,0.0,-1
90,Williamsburg,40.71894,-73.9618699999999,Apartment,Private room,1.0,1,1,0.0,-1
50,Bushwick,40.70138,-73.92365,Apartment,Private room,1.0,1,1,0.0,-1
100,Financial District,40.7086,-74.0137599999999,Apartment,Private room,1.0,1,1,0.0,-1
293,Upper East Side,40.7591599999999,-73.96023,Apartment,Entire home/apt,1.0,1,1,0.0,-1
293,Upper East Side,40.76021,-73.96075,Apartment,Entire home/apt,1.0,1,1,0.0,-1
190,Midtown,40.76157,-73.99358,Apartment,Entire home/apt,1.0,2,2,1.0,-1
150,Brooklyn,40.73506,-73.954,Apartment,Entire home/apt,2.0,2,2,0.0,-1
50,Brooklyn,40.70971,-73.94804,Apartment,Private room,1.0,1,1,0.0,-1
500,West Village,40.73704,-74.00501,Apartment,Entire home/apt,1.5,2,2,0.0,-1
45,Harlem,40.83175,-73.9469199999999,Apartment,Private room,1.0,1,1,0.0,-1
150,Williamsburg,40.70839,-73.9547,Apartment,Entire home/apt,1.0,1,1,0.0,1
200,Brooklyn,40.68425,-73.92214,Apartment,Entire home/apt,1.0,2,2,0.0,1
125,Hell's Kitchen,40.76348,-73.99391,Apartment,Private room,1.0,1,1,0.0,-1
150,Brooklyn,40.72681,-73.95359,Apartment,Entire home/apt,1.0,2,3,0.0,-1
55,Brooklyn,40.6609,-73.9412,Apartment,Private room,2.5,1,2,0.0,1
240,East Village,40.73079,-73.9811699999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
140,Brooklyn,40.69423,-73.99728,Apartment,Entire home/apt,1.0,1,2,0.0,-1
199,Greenpoint,40.73289,-73.955,House,Entire home/apt,1.5,2,5,0.0,1
150,Brooklyn,40.71064,-73.9614,Apartment,Entire home/apt,1.0,2,2,1.0,-1
80,Williamsburg,40.7125099999999,-73.9606199999999,Apartment,Private room,1.0,1,1,0.0,-1
35,Brooklyn,40.70127,-73.91235,Apartment,Private room,2.0,5,1,0.0,-1
152,Manhattan,40.75234,-73.98591,Apartment,Entire home/apt,1.0,2,2,0.0,-1
45,Harlem,40.82398,-73.93815,Apartment,Shared room,1.0,1,2,0.0,1
300,Manhattan,40.7416,-73.9978199999999,Condominium,Entire home/apt,1.5,1,1,0.0,-1
120,Manhattan,40.75608,-73.99606,Apartment,Entire home/apt,1.0,1,1,0.0,-1
85,Utopia,40.72859,-73.80899,Apartment,Private room,1.0,1,1,1.0,1
165,Hell's Kitchen,40.756,-73.99804,Apartment,Entire home/apt,1.0,1,1,1.0,-1
200,Greenpoint,40.73578,-73.95369,Condominium,Entire home/apt,1.0,1,1,0.0,-1
60,Kensington,40.63628,-73.9697,Townhouse,Private room,1.5,1,1,0.0,-1
345,Midtown,40.76435,-73.9819699999999,Apartment,Entire home/apt,2.0,1,1,0.0,1
175,Lower East Side,40.7189,-73.98263,Guest suite,Private room,1.0,1,3,0.0,1
34,Queens,40.72942,-73.86551,Apartment,Shared room,1.0,1,1,1.0,1
175,Manhattan,40.71114,-73.99977,Apartment,Entire home/apt,1.0,1,1,0.0,-1
95,Queens,40.74055,-73.88076,Apartment,Entire home/apt,1.0,1,2,0.0,-1
70,Brooklyn,40.70874,-73.95873,Apartment,Shared room,1.0,1,2,0.0,-1
240,Manhattan,40.7260799999999,-74.00022,Apartment,Entire home/apt,1.0,2,2,0.0,-1
100,Park Slope,40.67409,-73.97546,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Brooklyn,40.6751,-73.91035,Apartment,Entire home/apt,1.0,1,1,0.0,1
120,Upper East Side,40.77778,-73.94893,Apartment,Entire home/apt,1.0,1,1,0.0,-1
165,Manhattan,40.72446,-73.9996599999999,Loft,Private room,1.0,1,1,0.0,-1
172,Manhattan,40.7633299999999,-73.98917,Apartment,Entire home/apt,1.0,1,1,0.0,-1
68,Queens,40.749,-73.94161,Apartment,Private room,2.0,1,1,1.0,-1
75,Brooklyn,40.70202,-73.9435199999999,Loft,Private room,1.0,1,1,0.0,-1
55,Ridgewood,40.70792,-73.89546,Apartment,Private room,1.0,1,1,0.0,1
50,Brooklyn,40.70134,-73.92111,Apartment,Private room,1.0,1,1,0.0,1
125,Bedford-Stuyvesant,40.68006,-73.94711,Apartment,Entire home/apt,1.0,2,3,0.0,1
160,Brooklyn,40.68736,-73.9564,Apartment,Entire home/apt,1.0,2,2,0.0,1
60,Woodhaven,40.68845,-73.85423,House,Private room,1.0,1,1,1.0,-1
75,Brooklyn,40.70973,-73.9581099999999,Apartment,Private room,1.0,1,1,0.0,-1
61,Queens,40.74188,-73.90146,Condominium,Private room,1.0,1,1,1.0,1
125,Manhattan,40.7751,-73.95294,Apartment,Private room,1.0,1,1,0.0,-1
200,Brooklyn,40.65679,-73.91631,Apartment,Private room,1.0,1,1,0.0,-1
75,Brooklyn,40.72402,-73.94949,Apartment,Private room,1.0,1,1,1.0,-1
70,Queens,40.77383,-73.90558,House,Private room,1.0,1,1,0.0,-1
49,Brooklyn,40.7148599999999,-73.96125,Apartment,Private room,1.0,1,1,0.0,-1
90,Harlem,40.80822,-73.94051,Apartment,Private room,1.0,1,1,1.0,-1
65,Brooklyn,40.66902,-73.99188,Apartment,Private room,1.0,1,1,1.0,1
500,Manhattan,40.80701,-73.94041,Condominium,Entire home/apt,1.0,2,2,1.0,-1
180,Brooklyn,40.6775,-73.9634,Apartment,Entire home/apt,1.0,1,1,0.0,-1
99,Brooklyn,40.68878,-73.96495,Apartment,Entire home/apt,1.0,1,2,0.0,-1
140,Brooklyn,40.6881,-73.95356,Apartment,Entire home/apt,1.0,1,1,0.0,1
49,Alphabet City,40.72185,-73.9823699999999,Apartment,Private room,1.0,1,1,0.0,-1
150,Manhattan,40.82495,-73.94023,Apartment,Entire home/apt,1.5,2,2,0.0,-1
285,Manhattan,40.72434,-73.98208,Apartment,Entire home/apt,1.0,2,4,0.0,-1
150,Queens,40.77315,-73.9075,Apartment,Entire home/apt,1.5,1,1,0.0,-1
75,Manhattan,40.83477,-73.94293,Apartment,Private room,1.0,1,1,0.0,1
75,Brooklyn,40.61843,-73.95626,Apartment,Entire home/apt,1.0,1,1,0.0,-1
165,Manhattan,40.81216,-73.94411,Apartment,Entire home/apt,1.0,1,2,0.0,-1
65,Harlem,40.81234,-73.9451199999999,Apartment,Private room,1.0,1,2,0.0,1
133,Chelsea,40.74836,-73.98921,Apartment,Private room,1.0,1,1,0.0,1
130,Chelsea,40.74832,-73.98915,Apartment,Private room,1.0,1,1,0.0,1
172,Murray Hill,40.7510599999999,-73.97485,Apartment,Private room,2.0,1,2,0.0,1
80,Brooklyn,40.70509,-73.92988,Apartment,Private room,2.0,1,1,0.0,-1
180,Upper West Side,40.78791,-73.97404,Apartment,Entire home/apt,1.0,1,2,0.0,-1
93,Brooklyn,40.69793,-73.93141,Apartment,Entire home/apt,1.0,1,1,0.0,-1
100,Brooklyn,40.68269,-73.98585,Apartment,Entire home/apt,1.0,1,1,1.0,1
299,Queens,40.73383,-73.87346,Apartment,Entire home/apt,1.0,3,4,0.0,1
120,Brooklyn,40.68643,-73.97873,Apartment,Entire home/apt,1.0,1,1,0.0,-1
130,Brooklyn,40.69979,-73.93158,Apartment,Entire home/apt,1.0,1,1,0.0,-1
43,Roosevelt Island,40.76564,-73.94528,Apartment,Private room,1.0,1,1,0.0,1
90,Clinton Hill,40.68521,-73.9671599999999,Apartment,Entire home/apt,1.0,1,1,1.0,-1
60,Queens,40.74942,-73.9149099999999,Apartment,Private room,1.0,1,1,1.0,1
220,Financial District,40.70418,-74.01695,Apartment,Entire home/apt,1.0,1,1,0.0,-1
120,Brooklyn,40.68983,-73.96553,Apartment,Private room,1.0,1,1,0.0,-1
33,Queens,40.73668,-73.9242699999999,Townhouse,Private room,1.0,1,1,1.0,-1
70,Upper West Side,40.80003,-73.96123,Apartment,Private room,2.0,1,1,0.0,1
179,Brooklyn,40.7198,-73.95489,Apartment,Entire home/apt,1.0,1,1,0.0,-1
283,Long Island City,40.74863,-73.9488,Apartment,Entire home/apt,1.0,2,3,0.0,-1
45,Crown Heights,40.66708,-73.92968,Apartment,Private room,1.0,1,1,0.0,-1
69,Flatlands,40.62815,-73.92898,Guest suite,Private room,1.0,1,2,0.0,1
200,West Village,40.73433,-74.00301,Apartment,Private room,1.0,1,1,0.0,-1
29,Queens,40.7375599999999,-73.92329,Townhouse,Private room,1.0,1,1,1.0,-1
39,Astoria,40.7667099999999,-73.92278,Apartment,Private room,1.0,1,1,1.0,1
54,Astoria,40.76654,-73.9238199999999,Apartment,Private room,1.0,1,1,1.0,-1
155,Kips Bay,40.74002,-73.97914,Apartment,Entire home/apt,1.0,1,2,0.0,-1
41,Sunnyside,40.74925,-73.91332,Townhouse,Private room,1.0,1,1,1.0,1
150,Manhattan,40.7405599999999,-73.9791,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Kips Bay,40.74134,-73.98101,Apartment,Entire home/apt,1.0,1,2,0.0,-1
54,Brooklyn,40.73473,-73.95229,Apartment,Private room,1.0,1,1,0.0,1
62,Jackson Heights,40.75382,-73.87508,Apartment,Private room,1.0,1,1,0.0,-1
145,Park Slope,40.6635799999999,-73.98997,Apartment,Entire home/apt,1.0,1,1,0.0,-1
200,Manhattan,40.77995,-73.96056,Apartment,Entire home/apt,1.0,1,3,1.0,-1
110,Sunset Park,40.63442,-74.00433,Apartment,Entire home/apt,1.0,3,3,0.0,1
45,Bedford-Stuyvesant,40.6836099999999,-73.91372,Apartment,Private room,1.0,1,1,0.0,1
70,Crown Heights,40.6750599999999,-73.94648,Apartment,Private room,1.0,1,1,0.0,-1
150,Harlem,40.8114,-73.9431,Apartment,Entire home/apt,1.0,2,3,0.0,1
95,Manhattan,40.8241,-73.94682,House,Private room,1.0,1,1,0.0,-1
80,Lower East Side,40.7124,-73.99054,Apartment,Private room,1.0,1,1,0.0,-1
100,Queens,40.76808,-73.93359,Apartment,Shared room,1.0,1,1,0.0,-1
70,Brooklyn,40.6832,-73.9891,House,Private room,2.0,1,1,0.0,-1
70,Brooklyn,40.73448,-73.95716,Loft,Private room,1.0,1,1,0.0,-1
250,Park Slope,40.66519,-73.97793,Apartment,Entire home/apt,1.0,1,2,0.0,1
55,Brooklyn,40.67935,-73.90838,Apartment,Private room,1.0,1,2,0.0,-1
150,Greenwood Heights,40.66207,-73.9914699999999,Apartment,Entire home/apt,1.0,2,3,0.0,-1
55,Bedford-Stuyvesant,40.67999,-73.90701,Apartment,Private room,1.0,1,2,0.0,-1
55,Brooklyn,40.68045,-73.9064,Apartment,Private room,1.0,1,2,0.0,-1
35,Brooklyn,40.6472,-73.94348,Apartment,Private room,1.0,1,1,1.0,-1
350,Manhattan,40.7773,-73.97736,Apartment,Entire home/apt,2.0,1,5,0.0,-1
195,Manhattan,40.81612,-73.94216,Apartment,Entire home/apt,1.0,1,4,0.0,-1
89,Williamsburg,40.71715,-73.94152,Apartment,Private room,1.0,1,2,1.0,-1
59,Murray Hill,40.74929,-73.9812,Apartment,Private room,1.0,1,2,0.0,-1
48,Bushwick,40.69752,-73.92069,Apartment,Private room,1.5,1,1,0.0,-1
49,Bedford-Stuyvesant,40.68373,-73.95161,Apartment,Private room,2.0,1,1,0.0,1
77,Brooklyn,40.69564,-73.97287,Apartment,Private room,1.0,2,1,0.0,-1
40,Queens,40.74209,-73.9259199999999,Apartment,Private room,1.0,1,1,0.0,-1
225,Brooklyn,40.71513,-73.94444,Apartment,Entire home/apt,1.0,1,2,0.0,-1
49,Bedford-Stuyvesant,40.68543,-73.95014,Apartment,Private room,2.0,1,1,0.0,-1
200,Park Slope,40.67371,-73.9769,Apartment,Private room,1.0,1,1,0.0,-1
115,Hell's Kitchen,40.75584,-73.99574,Apartment,Private room,1.0,1,1,0.0,-1
70,Alphabet City,40.72583,-73.97528,Apartment,Private room,1.0,1,1,0.0,-1
190,Coney Island,40.57115,-73.99408,Apartment,Entire home/apt,1.0,2,2,0.0,1
62,Flatbush,40.64499,-73.97043,Apartment,Entire home/apt,1.0,1,1,0.0,-1
160,Brooklyn,40.68578,-73.94933,Apartment,Private room,1.0,1,1,0.0,-1
30,Sunset Park,40.64098,-74.01061,Townhouse,Private room,1.0,1,1,0.0,-1
35,Brooklyn,40.68581,-73.95189,Apartment,Private room,1.0,1,1,0.0,-1
40,Kew Garden Hills,40.71997,-73.81222,House,Private room,1.0,2,2,1.0,-1
159,Chinatown,40.7114,-73.99354,Apartment,Private room,1.0,1,1,0.0,-1
199,Roosevelt Island,40.76209,-73.94854,Apartment,Private room,1.0,2,2,0.0,-1
55,Jamaica,40.65291,-73.73458,Apartment,Private room,1.0,1,2,0.0,1
40,Woodside,40.74491,-73.90824,Apartment,Private room,1.0,1,1,1.0,1
155,West Village,40.73103,-74.00197,Apartment,Entire home/apt,1.0,2,2,0.0,-1
200,Washington Heights,40.8465799999999,-73.93979,Apartment,Entire home/apt,1.0,1,2,0.0,-1
46,Brooklyn,40.6907,-73.95004,Apartment,Private room,1.0,1,1,0.0,1
215,Midtown,40.76394,-73.98154,Apartment,Entire home/apt,1.0,1,1,0.0,-1
140,Brooklyn,40.6834099999999,-73.94608,Apartment,Entire home/apt,1.0,1,2,1.0,-1
35,Queens,40.7433599999999,-73.89438,House,Private room,1.0,1,1,0.0,-1
89,Brooklyn,40.6218299999999,-73.92111,Apartment,Entire home/apt,1.0,1,3,0.0,1
48,Brooklyn Navy Yard,40.69638,-73.97507,Apartment,Private room,1.0,1,1,0.0,-1
239,Alphabet City,40.72217,-73.98139,Apartment,Entire home/apt,1.0,2,3,0.0,1
350,East Village,40.72213,-73.98122,Condominium,Entire home/apt,1.0,1,2,0.0,-1
48,Brooklyn Navy Yard,40.69716,-73.97384,Apartment,Private room,1.0,1,1,0.0,-1
99,Upper East Side,40.78305,-73.94532,Apartment,Entire home/apt,1.0,2,3,1.0,-1
350,Harlem,40.78909,-73.94153,Apartment,Entire home/apt,1.0,1,3,0.0,-1
89,Brooklyn,40.70819,-73.94945,Apartment,Entire home/apt,1.0,1,1,1.0,1
189,Greenpoint,40.73289,-73.95203,House,Entire home/apt,1.5,2,5,0.0,-1
129,Midtown East,40.7493,-73.98119,Apartment,Entire home/apt,1.0,1,2,0.0,1
48,Brooklyn,40.6969099999999,-73.97376,Apartment,Private room,1.0,1,1,0.0,-1
48,Brooklyn Navy Yard,40.6969,-73.9756599999999,Apartment,Private room,1.0,1,1,0.0,-1
40,Queens,40.7305799999999,-73.86963,Townhouse,Private room,1.0,1,1,0.0,-1
48,Brooklyn,40.69629,-73.97447,Apartment,Private room,1.0,1,1,0.0,-1
120,Bushwick,40.69879,-73.92936,Apartment,Entire home/apt,1.0,1,1,0.0,-1
48,Brooklyn Navy Yard,40.69758,-73.9743199999999,Apartment,Private room,1.0,1,1,0.0,-1
150,Manhattan,40.82224,-73.95402,Apartment,Entire home/apt,1.0,4,4,0.0,-1
72,Williamsburg,40.7089099999999,-73.94268,Apartment,Private room,1.5,1,1,0.0,-1
200,Queens,40.70555,-73.82138,Apartment,Private room,1.0,1,1,0.0,-1
80,Queens,40.76501,-73.9250199999999,House,Private room,1.0,1,1,0.0,-1
135,Crown Heights,40.67267,-73.95786,Apartment,Entire home/apt,2.0,2,2,0.0,1
50,Brooklyn,40.6224,-74.02428,Apartment,Private room,1.0,1,1,1.0,-1
100,Brooklyn Heights,40.69214,-73.99444,Apartment,Entire home/apt,1.0,1,1,0.0,1
138,Chelsea,40.74566,-73.99673,Apartment,Private room,1.0,1,1,0.0,-1
150,Brooklyn,40.68012,-73.94837,Apartment,Entire home/apt,1.0,1,1,1.0,-1
75,Manhattan,40.72963,-73.98662,Apartment,Private room,1.0,1,1,1.0,-1
60,Brooklyn,40.68527,-73.9657,Apartment,Private room,1.0,1,1,0.0,-1
70,Brooklyn,40.70035,-73.92323,Apartment,Private room,1.0,1,1,0.0,-1
125,Harlem,40.80442,-73.94756,Apartment,Entire home/apt,1.0,1,1,0.0,-1
90,Manhattan,40.83024,-73.94715,Townhouse,Private room,2.0,1,2,1.0,1
28,Queens,40.73489,-73.88048,Townhouse,Private room,1.0,1,1,1.0,1
200,Lower East Side,40.72168,-73.98686,Apartment,Entire home/apt,1.0,1,2,0.0,-1
90,Manhattan,40.72297,-73.9852,Apartment,Private room,1.0,1,1,0.0,-1
75,Bedford-Stuyvesant,40.67939,-73.91825,House,Shared room,1.0,1,1,0.0,-1
65,Manhattan,40.83701,-73.94577,Apartment,Private room,1.0,1,1,1.0,-1
72,Brooklyn,40.70766,-73.94789,Apartment,Private room,1.0,1,1,0.0,-1
120,Manhattan,40.78176,-73.945,Apartment,Private room,1.0,1,1,1.0,1
100,Queens,40.77677,-73.93521,Apartment,Private room,1.0,1,2,0.0,1
40,Flatbush,40.64915,-73.95147,Apartment,Private room,1.0,1,1,0.0,-1
300,Brooklyn,40.62941,-73.9425,House,Entire home/apt,1.5,5,6,0.0,1
65,Manhattan,40.76174,-73.96066,Apartment,Private room,1.0,1,1,0.0,-1
160,Chelsea,40.74435,-73.99535,Apartment,Entire home/apt,1.0,1,2,0.0,-1
38,Jamaica,40.70359,-73.74859,House,Private room,1.5,1,1,0.0,-1
185,Upper East Side,40.77515,-73.95173,Apartment,Entire home/apt,1.0,2,2,0.0,-1
200,Manhattan,40.77861,-73.94628,Apartment,Entire home/apt,1.0,1,2,0.0,-1
199,Upper East Side,40.7742299999999,-73.96561,Apartment,Entire home/apt,1.0,1,1,0.0,-1
175,Williamsburg,40.70923,-73.9448,Apartment,Entire home/apt,1.0,1,2,0.0,-1
60,Astoria,40.7561599999999,-73.91657,House,Private room,1.0,1,1,0.0,-1
159,Hell's Kitchen,40.75568,-73.99661,Apartment,Private room,1.0,1,1,0.0,-1
250,Soho,40.72129,-74.0019,Apartment,Entire home/apt,2.0,2,3,0.0,-1
432,Manhattan,40.7198099999999,-73.98895,Apartment,Entire home/apt,1.0,3,5,0.0,1
66,Queens,40.71398,-73.81834,Apartment,Entire home/apt,1.0,1,1,0.0,1
80,Manhattan,40.84245,-73.9388599999999,Apartment,Private room,1.0,1,2,0.0,-1
185,Brooklyn,40.67606,-73.9155,Apartment,Entire home/apt,1.0,2,4,0.0,-1
29,Brownsville,40.65872,-73.90951,Apartment,Private room,1.0,1,1,0.0,1
75,Queens,40.73637,-73.9371,Apartment,Entire home/apt,1.0,1,1,0.0,-1
190,Manhattan,40.82591,-73.95144,Condominium,Private room,1.5,1,1,0.0,-1
42,Jackson Heights,40.75782,-73.8844,House,Private room,1.0,1,1,0.0,-1
65,Downtown Brooklyn,40.6923,-73.98298,Apartment,Private room,1.0,1,1,0.0,-1
45,Woodhaven,40.68577,-73.85984,House,Private room,1.0,1,1,0.0,1
131,Hell's Kitchen,40.76707,-73.98591,Apartment,Private room,1.0,1,1,0.0,-1
24,Queens,40.74878,-73.8799,Townhouse,Private room,1.5,1,1,1.0,-1
89,Hell's Kitchen,40.75651,-73.9976,Apartment,Private room,1.0,1,2,0.0,1
200,Astoria,40.75317,-73.94015,Apartment,Entire home/apt,1.0,1,1,0.0,-1
450,Windsor Terrace,40.65716,-73.9755,House,Entire home/apt,1.5,3,4,0.0,-1
40,Queens,40.7446099999999,-73.87334,Apartment,Shared room,1.0,1,1,0.0,1
45,Bedford-Stuyvesant,40.68964,-73.9508,Apartment,Private room,1.0,1,1,0.0,-1
70,Brooklyn,40.73324,-73.95101,Farm stay,Private room,1.0,1,1,0.0,-1
225,East Village,40.72728,-73.9825599999999,Apartment,Entire home/apt,1.0,1,1,0.0,-1
33,Elmhurst,40.74031,-73.89213,Townhouse,Private room,1.0,1,1,1.0,-1
122,Maspeth,40.73889,-73.89706,House,Entire home/apt,1.0,1,4,0.0,1
50,Astoria,40.7549099999999,-73.9152,House,Private room,1.0,1,1,0.0,-1
140,Midtown East,40.75169,-73.97162,Apartment,Entire home/apt,1.0,1,2,0.0,-1
250,Manhattan,40.80629,-73.95478,Serviced apartment,Private room,1.0,1,2,0.0,1
130,Midtown East,40.75158,-73.97151,Apartment,Entire home/apt,1.0,1,4,0.0,-1
150,Harlem,40.81568,-73.9344199999999,Apartment,Entire home/apt,1.0,1,2,0.0,-1
120,Ridgewood,40.7035099999999,-73.90212,Apartment,Private room,1.0,1,2,0.0,-1
90,Harlem,40.8262099999999,-73.94125,Condominium,Entire home/apt,1.0,2,2,0.0,-1
85,Upper West Side,40.80269,-73.96459,Apartment,Private room,1.0,1,1,0.0,-1
199,Midtown,40.75467,-73.9965699999999,Boutique hotel,Private room,1.0,1,2,0.0,-1
90,Upper West Side,40.80236,-73.96604,Apartment,Private room,1.0,1,1,0.0,-1
444,Brooklyn,40.7173,-73.96159,Apartment,Entire home/apt,1.0,3,3,0.0,1
399,Midtown,40.76049,-73.9978199999999,Serviced apartment,Entire home/apt,1.0,1,1,0.0,1
349,Alphabet City,40.725,-73.98236,Apartment,Entire home/apt,1.0,2,3,0.0,1
195,Brooklyn,40.68246,-73.9643,Apartment,Entire home/apt,1.0,1,1,0.0,-1
70,Midtown East,40.74692,-73.97548,Apartment,Private room,2.0,1,1,1.0,-1
220,Brooklyn,40.69301,-73.97128,Apartment,Entire home/apt,1.0,1,1,0.0,-1
150,Park Slope,40.66146,-73.98371,Apartment,Entire home/apt,1.0,1,2,0.0,-1
169,Midtown,40.7541,-73.9705599999999,Condominium,Entire home/apt,1.0,1,1,0.0,-1
199,Manhattan,40.75506,-73.99715,Boutique hotel,Private room,1.0,1,2,0.0,-1
120,Brooklyn,40.7054,-73.94239,Apartment,Entire home/apt,1.0,1,1,0.0,-1
40,Queens,40.7765099999999,-73.91281,Apartment,Private room,1.0,1,1,0.0,-1
120,Williamsburg,40.70841,-73.95048,Apartment,Private room,1.0,2,2,0.0,-1
94,Queens,40.7330599999999,-73.84904,House,Entire home/apt,1.0,1,4,0.0,-1
185,Manhattan,40.83109,-73.94714,Apartment,Entire home/apt,1.0,2,2,0.0,-1
150,Kips Bay,40.74719,-73.97478,Apartment,Entire home/apt,1.0,1,2,0.0,-1
225,Manhattan,40.7615599999999,-73.99006,Apartment,Entire home/apt,1.0,2,3,1.0,-1
120,Manhattan,40.73284,-73.97635,Apartment,Private room,1.0,1,1,0.0,-1
100,Lefferts Garden,40.66027,-73.95376,Apartment,Entire home/apt,1.0,1,2,0.0,-1
130,Bedford-Stuyvesant,40.6819099999999,-73.95812,Condominium,Entire home/apt,1.0,1,2,0.0,1
140,Manhattan,40.76909,-73.95479,Apartment,Entire home/apt,1.0,1,1,0.0,-1
89,Flatiron District,40.74312,-73.98447,Apartment,Private room,1.0,1,1,1.0,-1
40,Ditmars / Steinway,40.7761099999999,-73.90818,Apartment,Private room,1.0,1,1,0.0,-1
145,Hell's Kitchen,40.76225,-73.99106,Apartment,Entire home/apt,1.0,1,1,0.0,-1
250,Brooklyn,40.70709,-73.9506,Apartment,Entire home/apt,1.0,2,2,0.0,1
120,Greenpoint,40.7258,-73.94426,Apartment,Private room,1.0,1,1,0.0,-1
99,The Bronx,40.81518,-73.82708,House,Private room,1.0,1,2,1.0,1
180,Brooklyn,40.68462,-73.95429,Apartment,Entire home/apt,1.0,1,1,0.0,-1
250,Brooklyn,40.71158,-73.96162,Apartment,Entire home/apt,2.0,2,2,0.0,-1
30,Crown Heights,40.6768299999999,-73.94702,Apartment,Private room,1.0,1,1,0.0,-1
45,Queens,40.74751,-73.93744,Apartment,Private room,1.0,1,2,0.0,1
100,Queens,40.75549,-73.87731,Condominium,Private room,1.0,1,1,0.0,-1
271,Kips Bay,40.74488,-73.97389,Apartment,Entire home/apt,1.0,1,1,0.0,1
34,Concourse,40.83311,-73.9116,Apartment,Private room,1.0,1,2,0.0,-1
85,Brooklyn,40.7077,-73.93855,Apartment,Private room,1.5,1,1,0.0,1
150,Harlem,40.80672,-73.96547,Apartment,Entire home/apt,1.0,2,3,0.0,-1
50,Brooklyn,40.69534,-73.93338,Apartment,Private room,1.0,1,1,0.0,-1
70,Astoria,40.75796,-73.9134699999999,Apartment,Private room,1.5,1,1,1.0,-1
60,Brooklyn,40.71847,-73.94509,Apartment,Private room,1.0,1,1,0.0,-1
37,Queens,40.7222299999999,-73.84647,Apartment,Private room,1.0,1,1,0.0,-1
135,Staten Island,40.64762,-74.0868199999999,House,Entire home/apt,1.0,2,2,0.0,-1
300,Manhattan,40.74175,-73.98135,Apartment,Entire home/apt,1.0,1,1,0.0,-1
65,Manhattan,40.82263,-73.9547,Apartment,Private room,1.0,1,1,1.0,-1
300,Brooklyn,40.69066,-73.95922,Loft,Entire home/apt,1.0,1,1,0.0,-1
180,Midtown,40.76238,-73.99259,Condominium,Entire home/apt,1.0,1,1,0.0,1
40,Flatbush,40.63659,-73.94734,Condominium,Private room,1.0,1,1,1.0,1
160,Manhattan,40.74248,-73.98434,Apartment,Entire home/apt,1.0,1,1,0.0,-1
285,Manhattan,40.76547,-73.99032,Condominium,Entire home/apt,1.0,1,1,1.0,1
49,Queens,40.71843,-73.81266,Townhouse,Private room,1.0,1,1,1.0,-1
60,Bedford-Stuyvesant,40.68094,-73.9086,Apartment,Private room,1.0,1,1,0.0,-1
